,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
0,-0.27914628,0.73487234,0.43237558,1.3389047,1.6180627,-1.0968088,-0.14682737,-1.8830534,1.5536133,1.2361814,-0.013577696,-0.30211282,0.25222838,-1.6825916,0.9221574,1.467846,1.0908389,0.23068576,0.24474497,-1.4200498,0.19052741,-0.48139036,0.13662738,1.406527,-0.45791376,-0.31847113,2.585091,0.21499653,0.1524823,0.080237776,-1.728093,1.6595702,-0.8267081,0.43660957,1.121858,0.43917683,-0.54271936,-0.056860797,-1.1246276,0.3993621,1.2696067,0.20725785,0.70576453,1.1300195,-0.12788458,0.4101873,-0.35379064,-0.8575907,0.16211154,1.2411977,-0.23728915,-0.785602,-0.36095694,2.4902604,0.4991099,-0.66758674,-0.123299494,-2.1555972,-1.9081554,-1.6060497,-1.1867404,-0.51762336,0.04273529,-0.28336337,-0.79333156,2.303975,0.34087715,0.8018489,0.31543967,0.7754967,-0.45905218,-0.06480916,0.8157131,0.65725714,-0.23027134,-0.019706782,-0.087596476,-0.057821486,-1.5312912,-0.8377225,-0.59212214,0.87627375,0.20852228,0.30423102,0.94775146,0.17334175,1.6272976,-0.9861554,-1.0978868,0.9513509,-0.17222583,0.8002235,2.1079457,-0.06959917,0.55688393,-0.21988681,0.12362036,1.243511,-2.2643514,-0.042686097,-1.4590145,0.5094947,-0.6983365,-0.6566035,1.1467814,0.26999986,-2.1268737,2.2046869,-0.56342614,0.6317139,0.4932964,-0.07023962,-0.37022257,0.39475486,-2.2506535,1.2718872,-0.83034563,-1.8533698,-0.4074711,-1.2263765,-0.010694124,-1.2264853,1.3921921,-1.591202,1.697272,-0.29982165,0.6096258,1.0807818,666688
1,-0.5537797,-1.0277206,0.6233656,0.8641553,1.636852,-0.7523827,-0.8886023,-0.3198395,1.6744524,1.576411,-0.011586048,-0.3451781,0.9850177,-1.7569513,1.6158626,1.6125214,0.8667934,1.065642,0.7483702,-0.7094945,0.27349797,-1.1899081,0.7679764,2.9916859,-0.24272694,0.6262103,1.8844501,0.1081065,0.1778894,-1.2634641,-0.5210264,1.039051,-0.48143628,1.1699432,-0.09874966,0.08301689,0.28317142,-0.29938138,-0.9272639,-0.25729606,0.95792,0.046461448,2.7970166,0.3966807,-0.090865865,1.1976554,-0.33889833,-1.1525103,-0.09620644,-0.15044464,1.2010741,-1.2092003,-1.4663134,2.386866,0.3101807,-0.45067003,0.13005887,-2.4097097,-0.56170744,-0.48760492,-0.06011917,1.0113266,0.44392404,0.57676524,-0.574885,0.6044921,0.3530567,-0.8258457,-0.20713446,0.111000605,-0.57300925,-0.59972966,0.8758722,1.6466178,0.5392918,0.14133102,-1.167566,-0.28796518,-1.2344663,-0.95413864,-0.34402543,1.0171629,-0.790835,-0.2544309,-0.15839958,-0.8708488,1.5241071,0.3774848,-0.72230244,0.8512739,-0.83833694,0.7223683,1.4247684,0.48588303,0.50302905,-0.7166491,0.09745383,0.755069,-1.0449276,0.23703758,-0.63155586,-1.4489585,-0.5603302,-0.5084493,1.3602865,0.12875773,-2.6733086,1.3544158,-0.5374966,0.42062387,0.7182106,-0.62004983,-0.15662314,-0.6701705,-1.3443168,0.43979087,-0.67386115,-1.5220885,-0.49728826,-1.1827291,-0.68002325,-1.9057152,0.80226797,0.60017985,0.95399857,-0.25350237,1.159748,-0.25516444,666688
2,-0.44711408,-0.39961386,0.60372156,0.842593,1.7283388,-0.82470036,-0.5087035,-0.38341987,1.3739563,1.7345582,0.18727094,-0.038370915,0.7268779,-1.9560865,1.8073542,1.413985,0.9122907,0.70116365,0.6693581,-0.3934964,0.4101309,-1.2718786,0.56451374,3.0103674,-0.23744069,0.6473397,2.1279485,-0.033411026,0.08237826,-0.99033374,-0.5684867,1.2083815,-0.65759957,1.0565724,-0.1764477,-0.033655744,0.46085906,-0.34905007,-0.96472996,0.030682381,0.9497932,0.3607243,2.6374164,0.43497938,0.02958765,1.4869477,-0.2848691,-1.1086451,0.06569861,-0.31840897,1.0654753,-0.9872898,-1.0885204,2.2808797,-0.10385071,-0.57433814,0.240952,-2.306014,-0.59751785,-0.46854016,0.11686688,1.2727438,0.34386313,0.52017224,-0.40021634,0.6737891,0.74992967,-0.53409636,0.12953287,0.43978703,-0.41633958,-0.37910235,0.76465714,1.8565822,0.33052313,0.025069604,-0.6456181,-0.120509624,-1.5099477,-0.79628944,-0.49271247,1.0650452,-0.9042735,-0.39148584,-0.22177935,-0.5239314,1.6523899,0.042058274,-0.92519104,0.84651965,-0.9258962,0.7595849,1.8144436,0.5922919,0.60568416,-0.8590896,0.61346084,0.89686847,-1.0569336,0.5389423,-0.867797,-1.6104296,-0.46941245,-0.4068029,1.2159519,0.14500938,-2.770964,1.4405535,-0.47842872,0.93711585,0.30105776,-0.7026161,0.010499369,-0.6628086,-1.4361999,0.79315746,-1.3444718,-1.387505,-0.16031408,-1.0151719,-0.6994423,-1.8087015,0.5245609,0.42018288,1.0699232,-0.3041173,1.1190755,-0.12318091,666688
3,-0.14459784,0.87275565,0.34911963,1.8060681,1.434132,-0.65034914,0.20325263,-1.1748263,1.2466193,1.8159139,-0.16052242,-0.7946963,-0.5600879,-0.9552746,0.25194904,1.0899494,1.0549191,-0.7871964,-0.5953962,-1.9076378,-0.12502816,-0.5361581,1.2856373,1.6984898,-0.070239335,-0.5109006,2.100427,0.1926662,0.0641748,-0.5005416,-1.6727257,1.0631478,-1.1523209,0.28254515,0.68668425,0.71580654,-0.61525303,0.42509294,-0.7281719,-0.37071058,0.8220815,0.036504485,0.4035887,1.0381831,-0.17459132,1.1321471,-0.0067688115,-0.9121258,-0.27493152,1.4808182,-0.23484446,-0.052760992,0.040714037,1.8233943,0.4100511,0.049820065,-0.6643648,-2.1964345,-1.0985545,-1.32315,-1.633569,-0.6148108,0.47313434,-0.63398725,-0.28007886,2.0039728,-0.3020702,1.3955715,0.27176788,1.0880966,-1.1013392,0.74219906,0.6740162,0.2852224,-0.93699795,0.3474957,-0.8761909,-0.1562064,-1.2540282,-0.843503,-0.13941468,0.8439226,0.45261508,0.576678,0.49408627,-0.09913167,1.4712933,-1.0427425,-0.9346671,0.86775714,0.7361192,0.5147713,2.0824218,0.3928833,0.5066452,0.19684921,0.38049367,1.5253497,-1.8645985,0.22122008,-1.7455875,0.061994515,-1.0285194,-0.35889065,0.72233754,-0.15180898,-2.1011624,2.3276293,-0.6947004,0.7240314,0.25106707,0.25747457,0.4651026,0.61823064,-1.8270998,0.9831494,-0.7614312,-1.8480761,-0.2763488,-1.3702189,0.32388824,-1.7352729,0.8058529,-0.88127255,1.0833329,-0.74108225,1.1555587,0.44053996,666688
