,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
0,-0.14459784,0.87275565,0.34911963,1.8060681,1.434132,-0.65034914,0.20325263,-1.1748263,1.2466193,1.8159139,-0.16052242,-0.7946963,-0.5600879,-0.9552746,0.25194904,1.0899494,1.0549191,-0.7871964,-0.5953962,-1.9076378,-0.12502816,-0.5361581,1.2856373,1.6984898,-0.070239335,-0.5109006,2.100427,0.1926662,0.0641748,-0.5005416,-1.6727257,1.0631478,-1.1523209,0.28254515,0.68668425,0.71580654,-0.61525303,0.42509294,-0.7281719,-0.37071058,0.8220815,0.036504485,0.4035887,1.0381831,-0.17459132,1.1321471,-0.0067688115,-0.9121258,-0.27493152,1.4808182,-0.23484446,-0.052760992,0.040714037,1.8233943,0.4100511,0.049820065,-0.6643648,-2.1964345,-1.0985545,-1.32315,-1.633569,-0.6148108,0.47313434,-0.63398725,-0.28007886,2.0039728,-0.3020702,1.3955715,0.27176788,1.0880966,-1.1013392,0.74219906,0.6740162,0.2852224,-0.93699795,0.3474957,-0.8761909,-0.1562064,-1.2540282,-0.843503,-0.13941468,0.8439226,0.45261508,0.576678,0.49408627,-0.09913167,1.4712933,-1.0427425,-0.9346671,0.86775714,0.7361192,0.5147713,2.0824218,0.3928833,0.5066452,0.19684921,0.38049367,1.5253497,-1.8645985,0.22122008,-1.7455875,0.061994515,-1.0285194,-0.35889065,0.72233754,-0.15180898,-2.1011624,2.3276293,-0.6947004,0.7240314,0.25106707,0.25747457,0.4651026,0.61823064,-1.8270998,0.9831494,-0.7614312,-1.8480761,-0.2763488,-1.3702189,0.32388824,-1.7352729,0.8058529,-0.88127255,1.0833329,-0.74108225,1.1555587,0.44053996,78575
